user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
81,33,Super Smash Bros. Ultimate,30.9,Adults,45.65,PlayStation,No,Valve,Valve,2015,Sports,No,22.9,High,Good,Excellent,"Disappointing game, but the gameplay is amazing.",Online,10
1696,27,Rocket League,33.0,Kids,31.47,Nintendo Switch,No,Nintendo,Electronic Arts,2021,RPG,Yes,55.9,Medium,Good,Average,"Solid game, but the graphics could be better.",Online,3
820,39,The Witcher 3: Wild Hunt,35.6,Adults,45.94,Nintendo Switch,Yes,Bungie,Electronic Arts,2016,Sports,Yes,42.3,Low,Good,Average,"Disappointing game, but the gameplay is amazing.",Offline,4
501,11,Ghost of Tsushima,33.1,All Ages,30.2,Mobile,Yes,Capcom,Take-Two Interactive,2017,Adventure,No,59.5,Medium,Poor,Average,"Amazing game, but the graphics could be better.",Offline,1
2754,39,The Witcher 3: Wild Hunt,42.0,Teens,48.82,PlayStation,Yes,CD Projekt Red,Capcom,2018,Party,Yes,56.7,Low,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Offline,6
1511,30,Stardew Valley,29.9,Adults,30.54,PC,Yes,Bungie,Nintendo,2015,Adventure,No,52.9,Low,Excellent,Average,"Great game, but too many bugs.",Online,4
1512,25,Portal 2,34.9,Teens,34.85,PlayStation,No,Nintendo,Take-Two Interactive,2019,Fighting,Yes,53.0,High,Poor,Poor,"Great game, but too many bugs.",Online,8
990,4,Bioshock Infinite,30.4,All Ages,37.52,Nintendo Switch,No,Bungie,Valve,2018,Puzzle,No,38.0,Medium,Average,Average,"Great game, but too many bugs.",Offline,5
1502,25,Portal 2,33.6,Teens,28.07,PlayStation,No,Rockstar Games,Electronic Arts,2018,RPG,No,59.3,Medium,Poor,Average,"Great game, but the graphics could be better.",Online,6
2751,32,Super Mario Odyssey,33.2,Teens,32.21,PlayStation,Yes,Game Freak,Electronic Arts,2019,Fighting,No,51.7,High,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Offline,4
1313,4,Bioshock Infinite,31.8,All Ages,55.7,PC,No,Bungie,Nintendo,2014,Puzzle,No,17.1,High,Good,Average,"Solid game, but the gameplay is amazing.",Offline,5
2154,32,Super Mario Odyssey,34.1,Teens,41.63,Xbox,Yes,Epic Games,Valve,2019,Party,No,45.5,Low,Poor,Average,"Disappointing game, but the graphics could be better.",Online,6
641,2,Among Us,25.8,All Ages,43.59,PlayStation,No,Capcom,Innersloth,2023,Party,Yes,8.7,Low,Good,Average,"Great game, but too many bugs.",Online,1
609,10,Fortnite,32.8,All Ages,54.97,Xbox,No,Game Freak,Nintendo,2013,Party,Yes,12.4,Medium,Average,Excellent,"Solid game, but the graphics could be better.",Offline,5
1009,33,Super Smash Bros. Ultimate,40.0,Kids,53.94,Nintendo Switch,No,Epic Games,Capcom,2023,Adventure,No,43.3,Medium,Average,Average,"Solid game, but the graphics could be better.",Offline,5
1600,13,Hades,23.3,Teens,20.86,Mobile,Yes,CD Projekt Red,Valve,2010,Strategy,No,37.0,Ultra,Excellent,Poor,"Solid game, but too many bugs.",Offline,4
1664,19,League of Legends,26.0,Adults,33.41,Xbox,Yes,Bungie,Electronic Arts,2012,Sports,No,30.7,Low,Good,Good,"Solid game, but the gameplay is amazing.",Online,4
1829,40,Tomb Raider (2013),45.7,Adults,57.98,Mobile,No,CD Projekt Red,Innersloth,2016,Fighting,Yes,57.4,Ultra,Average,Average,"Great game, but the graphics could be better.",Online,4
1998,7,Cuphead,24.0,Adults,38.06,Nintendo Switch,No,Game Freak,Valve,2015,Party,No,19.1,Ultra,Excellent,Excellent,"Solid game, but too many bugs.",Online,10
2430,10,Fortnite,44.1,Teens,57.82,PC,No,Nintendo,Innersloth,2023,Adventure,No,56.8,Medium,Average,Poor,"Great game, but the graphics could be better.",Online,6
2886,23,Pillars of Eternity II: Deadfire,39.7,Teens,54.7,Nintendo Switch,Yes,Valve,Square Enix,2016,Simulation,No,37.1,Low,Average,Good,"Great game, but the gameplay is amazing.",Offline,5
1927,31,Street Fighter V,28.0,Kids,32.55,PC,No,CD Projekt Red,Take-Two Interactive,2011,Party,Yes,39.1,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Online,10
104,35,Tetris,26.0,All Ages,27.02,PC,Yes,Nintendo,Valve,2017,Simulation,No,38.2,Low,Excellent,Poor,"Great game, but the gameplay is amazing.",Offline,10
2712,33,Super Smash Bros. Ultimate,32.6,Teens,50.56,Nintendo Switch,Yes,Valve,Valve,2015,Strategy,Yes,22.7,High,Good,Average,"Amazing game, but the graphics could be better.",Offline,2
1532,1,1000-Piece Puzzle,15.1,All Ages,29.46,PlayStation,No,Valve,Capcom,2020,Strategy,No,6.6,Medium,Good,Good,"Great game, but the graphics could be better.",Online,2
1988,25,Portal 2,17.1,All Ages,20.63,Mobile,No,Game Freak,Valve,2020,Simulation,Yes,27.9,Ultra,Poor,Poor,"Amazing game, but the gameplay is amazing.",Offline,4
1079,10,Fortnite,22.4,All Ages,22.04,PlayStation,No,Epic Games,Square Enix,2022,Puzzle,Yes,37.0,Low,Good,Poor,"Great game, but too many bugs.",Offline,1
121,16,Hitman 3,18.5,Adults,27.11,Mobile,Yes,Epic Games,Activision,2021,Action,Yes,19.8,Low,Good,Excellent,"Disappointing game, but too many bugs.",Online,6
407,33,Super Smash Bros. Ultimate,32.5,Adults,34.21,Xbox,No,EA Sports,Square Enix,2019,RPG,No,56.0,Medium,Excellent,Good,"Great game, but too many bugs.",Offline,2
676,9,Fall Guys,30.1,Teens,30.11,PlayStation,No,Nintendo,Capcom,2023,Shooter,Yes,44.0,Medium,Excellent,Poor,"Amazing game, but too many bugs.",Online,5
2489,24,Pokémon Scarlet & Violet,44.0,Kids,55.93,PlayStation,Yes,EA Sports,Activision,2020,Action,Yes,49.9,Ultra,Good,Good,"Disappointing game, but the graphics could be better.",Offline,3
1655,24,Pokémon Scarlet & Violet,13.0,Adults,23.37,Xbox,No,Capcom,Activision,2018,Fighting,Yes,7.6,Ultra,Average,Poor,"Solid game, but the graphics could be better.",Online,2
432,16,Hitman 3,28.1,All Ages,29.77,Nintendo Switch,No,EA Sports,Capcom,2011,Action,Yes,47.7,Low,Excellent,Excellent,"Great game, but the graphics could be better.",Offline,1
909,17,Just Dance 2024,33.2,All Ages,40.32,Xbox,Yes,CD Projekt Red,Capcom,2020,Adventure,Yes,38.3,Medium,Excellent,Average,"Solid game, but the graphics could be better.",Online,3
61,30,Stardew Valley,14.9,All Ages,25.17,Mobile,Yes,Game Freak,Take-Two Interactive,2023,Action,No,9.6,High,Average,Excellent,"Disappointing game, but too many bugs.",Online,7
2774,3,Animal Crossing: New Horizons,33.6,All Ages,40.95,PlayStation,Yes,Bungie,Valve,2010,Sports,No,39.1,Medium,Average,Good,"Amazing game, but the gameplay is amazing.",Offline,8
1271,8,FIFA 24,25.7,Kids,37.46,Mobile,No,Capcom,Epic Games,2017,Action,Yes,17.0,High,Excellent,Average,"Amazing game, but the gameplay is amazing.",Online,6
2987,31,Street Fighter V,25.2,Teens,42.94,PC,Yes,Bungie,Take-Two Interactive,2017,Puzzle,No,9.9,Low,Average,Poor,"Disappointing game, but the gameplay is amazing.",Online,3
2917,21,Minecraft,40.5,Adults,55.01,Nintendo Switch,Yes,EA Sports,Electronic Arts,2017,Simulation,No,38.5,Low,Good,Good,"Amazing game, but too many bugs.",Offline,1
1614,31,Street Fighter V,27.8,Teens,38.35,PC,Yes,Innersloth,Capcom,2013,Simulation,Yes,29.2,High,Average,Poor,"Disappointing game, but the gameplay is amazing.",Offline,7
1048,10,Fortnite,29.6,Teens,41.12,PC,No,CD Projekt Red,Nintendo,2018,Shooter,No,34.0,Medium,Excellent,Average,"Solid game, but too many bugs.",Offline,10
2454,37,The Legend of Zelda: Breath of the Wild,35.3,Teens,52.77,Nintendo Switch,Yes,Bungie,Activision,2019,Fighting,No,24.9,High,Poor,Average,"Solid game, but the graphics could be better.",Online,7
1332,39,The Witcher 3: Wild Hunt,24.9,Kids,35.66,Xbox,Yes,Game Freak,Nintendo,2016,Puzzle,Yes,17.4,High,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Online,1
2661,9,Fall Guys,26.1,Teens,26.95,PlayStation,No,Epic Games,Valve,2015,Adventure,Yes,46.1,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Offline,7
2263,31,Street Fighter V,24.1,All Ages,31.14,Xbox,No,Innersloth,Capcom,2010,RPG,Yes,34.7,High,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Offline,8
262,7,Cuphead,35.5,Teens,52.03,PC,Yes,Nintendo,Epic Games,2010,Sports,No,36.4,Medium,Poor,Good,"Disappointing game, but the gameplay is amazing.",Offline,5
2963,11,Ghost of Tsushima,30.8,Adults,30.72,Xbox,No,EA Sports,Valve,2019,Sports,No,51.5,Ultra,Poor,Average,"Great game, but too many bugs.",Offline,4
1437,29,Spelunky 2,27.0,Adults,44.32,Mobile,No,EA Sports,Nintendo,2017,RPG,No,20.8,Medium,Good,Average,"Amazing game, but the gameplay is amazing.",Offline,8
2171,26,Red Dead Redemption 2,17.1,Teens,25.78,PC,No,Nintendo,Take-Two Interactive,2023,Adventure,No,9.5,High,Average,Poor,"Solid game, but the gameplay is amazing.",Online,1
764,37,The Legend of Zelda: Breath of the Wild,40.8,Kids,51.47,PC,No,Innersloth,Valve,2016,Shooter,No,54.0,High,Average,Excellent,"Solid game, but too many bugs.",Offline,2
2368,24,Pokémon Scarlet & Violet,22.7,Adults,35.27,Xbox,Yes,Capcom,Square Enix,2020,Party,Yes,21.3,Medium,Poor,Average,"Solid game, but too many bugs.",Online,8
2206,37,The Legend of Zelda: Breath of the Wild,43.7,All Ages,55.6,Nintendo Switch,Yes,CD Projekt Red,Innersloth,2022,Adventure,No,51.9,Ultra,Poor,Average,"Disappointing game, but the gameplay is amazing.",Offline,2
1685,34,Tekken 7,42.7,Kids,58.51,PlayStation,No,Epic Games,Square Enix,2017,Fighting,Yes,46.1,Medium,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,6
1089,39,The Witcher 3: Wild Hunt,41.1,Teens,52.37,Mobile,Yes,Valve,Capcom,2019,Action,Yes,44.6,High,Good,Poor,"Amazing game, but the graphics could be better.",Online,7
369,11,Ghost of Tsushima,20.8,Teens,33.02,PC,No,Capcom,Epic Games,2019,Sports,No,10.5,Ultra,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,10
870,17,Just Dance 2024,31.6,Teens,37.08,Mobile,Yes,Capcom,Innersloth,2020,Puzzle,No,44.7,Medium,Excellent,Poor,"Amazing game, but too many bugs.",Online,2
1028,19,League of Legends,30.0,Teens,49.3,Mobile,Yes,Capcom,Take-Two Interactive,2019,Puzzle,Yes,19.4,Low,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,6
2734,25,Portal 2,33.6,Kids,50.89,PC,No,Rockstar Games,Square Enix,2020,Puzzle,Yes,29.9,Medium,Good,Excellent,"Solid game, but the gameplay is amazing.",Online,6
914,34,Tekken 7,28.9,Teens,40.45,Mobile,No,CD Projekt Red,Square Enix,2022,Strategy,No,22.4,Medium,Good,Average,"Solid game, but too many bugs.",Online,7
1780,35,Tetris,36.7,Kids,45.16,PlayStation,No,Rockstar Games,Capcom,2023,Shooter,No,50.3,High,Excellent,Poor,"Solid game, but the gameplay is amazing.",Online,2
2632,27,Rocket League,28.8,Kids,49.36,Mobile,Yes,Rockstar Games,Innersloth,2022,Puzzle,No,12.0,Medium,Poor,Average,"Great game, but too many bugs.",Online,6
1631,6,Counter-Strike: Global Offensive,25.7,Teens,31.08,Xbox,No,Capcom,Take-Two Interactive,2022,Party,No,39.0,Medium,Good,Poor,"Disappointing game, but too many bugs.",Online,7
543,17,Just Dance 2024,30.3,Teens,25.79,Mobile,No,CD Projekt Red,Capcom,2014,Shooter,No,53.3,Medium,Good,Good,"Amazing game, but too many bugs.",Online,3
2204,23,Pillars of Eternity II: Deadfire,31.6,Adults,36.19,PC,Yes,CD Projekt Red,Capcom,2016,Party,Yes,46.1,Low,Excellent,Average,"Solid game, but too many bugs.",Offline,7
2936,9,Fall Guys,21.5,Teens,21.17,Xbox,No,Rockstar Games,Capcom,2010,Shooter,No,34.4,Medium,Poor,Good,"Solid game, but the graphics could be better.",Online,1
752,10,Fortnite,24.0,Kids,20.7,PC,No,Bungie,Valve,2014,Shooter,Yes,50.9,High,Poor,Poor,"Great game, but too many bugs.",Offline,4
2112,2,Among Us,22.7,Teens,27.58,Nintendo Switch,No,Valve,Activision,2017,Simulation,No,36.3,Low,Poor,Average,"Solid game, but too many bugs.",Online,1
421,12,Grand Theft Auto V,28.2,Kids,53.87,Mobile,No,Epic Games,Valve,2012,Simulation,No,8.0,High,Average,Good,"Amazing game, but too many bugs.",Online,2
2371,31,Street Fighter V,38.3,All Ages,58.23,PlayStation,Yes,Capcom,Epic Games,2022,RPG,Yes,26.8,Ultra,Good,Excellent,"Amazing game, but the graphics could be better.",Offline,8
1487,34,Tekken 7,38.7,All Ages,54.87,Xbox,Yes,Game Freak,Valve,2011,Simulation,No,42.7,Ultra,Average,Excellent,"Solid game, but the graphics could be better.",Online,8
1604,40,Tomb Raider (2013),41.8,Kids,53.45,Mobile,No,Rockstar Games,Epic Games,2019,Action,Yes,45.8,Low,Poor,Poor,"Great game, but the graphics could be better.",Offline,1
547,19,League of Legends,43.6,Kids,57.54,PlayStation,No,Bungie,Square Enix,2014,Party,Yes,49.9,Medium,Poor,Good,"Solid game, but the graphics could be better.",Offline,4
2299,31,Street Fighter V,32.0,All Ages,42.43,Mobile,No,EA Sports,Epic Games,2018,Action,No,35.3,High,Good,Excellent,"Solid game, but the graphics could be better.",Online,1
866,37,The Legend of Zelda: Breath of the Wild,16.5,Adults,26.85,PC,Yes,Game Freak,Epic Games,2022,RPG,Yes,12.7,Low,Poor,Good,"Solid game, but the gameplay is amazing.",Online,4
2558,16,Hitman 3,22.5,All Ages,31.47,PC,Yes,EA Sports,Electronic Arts,2023,Simulation,No,24.2,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,10
1572,36,The Elder Scrolls V: Skyrim,33.4,Adults,38.02,PlayStation,Yes,EA Sports,Take-Two Interactive,2010,Shooter,Yes,49.7,Low,Average,Average,"Amazing game, but the gameplay is amazing.",Offline,7
2489,8,FIFA 24,40.1,Kids,55.1,Xbox,Yes,CD Projekt Red,Square Enix,2017,Strategy,No,47.3,Ultra,Good,Average,"Amazing game, but too many bugs.",Offline,5
454,35,Tetris,24.6,Teens,21.0,Xbox,No,Nintendo,Epic Games,2012,Strategy,No,50.1,Medium,Average,Poor,"Disappointing game, but too many bugs.",Offline,7
2692,4,Bioshock Infinite,34.2,Kids,43.12,PlayStation,Yes,EA Sports,Square Enix,2017,Simulation,No,42.9,Low,Good,Good,"Disappointing game, but too many bugs.",Online,2
2865,8,FIFA 24,23.2,Kids,31.71,PlayStation,No,Innersloth,Square Enix,2023,Puzzle,No,22.4,Ultra,Average,Average,"Disappointing game, but too many bugs.",Offline,10
1758,3,Animal Crossing: New Horizons,29.4,All Ages,29.22,Mobile,Yes,Capcom,Valve,2012,Simulation,No,45.6,Low,Poor,Good,"Solid game, but too many bugs.",Online,6
679,2,Among Us,31.0,All Ages,45.19,Xbox,No,Innersloth,Square Enix,2020,Sports,Yes,31.6,Low,Good,Poor,"Solid game, but too many bugs.",Offline,8
274,32,Super Mario Odyssey,18.9,Kids,27.48,PlayStation,Yes,Innersloth,Activision,2013,Party,Yes,20.2,High,Average,Average,"Disappointing game, but the graphics could be better.",Offline,1
60,13,Hades,36.1,Adults,39.98,Nintendo Switch,No,Rockstar Games,Capcom,2016,Puzzle,No,59.2,High,Excellent,Average,"Solid game, but the graphics could be better.",Online,7
342,35,Tetris,27.1,Kids,34.12,Mobile,Yes,Rockstar Games,Activision,2023,RPG,No,27.0,Medium,Average,Good,"Disappointing game, but the graphics could be better.",Online,10
1418,12,Grand Theft Auto V,12.7,Adults,24.04,PlayStation,Yes,Rockstar Games,Take-Two Interactive,2012,Strategy,Yes,8.7,Low,Excellent,Good,"Great game, but the gameplay is amazing.",Offline,5
2161,3,Animal Crossing: New Horizons,36.9,Kids,49.08,PC,No,Epic Games,Epic Games,2010,Simulation,No,44.0,Medium,Excellent,Excellent,"Amazing game, but too many bugs.",Online,8
1815,32,Super Mario Odyssey,34.7,All Ages,35.64,PlayStation,No,Capcom,Take-Two Interactive,2013,Shooter,Yes,54.2,Medium,Poor,Excellent,"Disappointing game, but the gameplay is amazing.",Online,2
2116,24,Pokémon Scarlet & Violet,30.0,Adults,38.23,PlayStation,Yes,Nintendo,Capcom,2017,Sports,Yes,42.1,Medium,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,2
1339,38,The Sims 4,31.3,Teens,27.68,PC,No,Valve,Valve,2017,Strategy,No,55.2,Low,Average,Poor,"Amazing game, but too many bugs.",Offline,10
467,28,Sid Meier’s Civilization VI,20.4,Adults,27.74,Nintendo Switch,Yes,CD Projekt Red,Activision,2021,Adventure,No,17.5,Medium,Excellent,Excellent,"Great game, but the gameplay is amazing.",Online,5
2906,22,Overwatch 2,32.1,Adults,33.72,Xbox,Yes,Bungie,Innersloth,2015,Adventure,Yes,50.7,High,Poor,Average,"Solid game, but the gameplay is amazing.",Online,3
2311,14,Half-Life: Alyx,26.9,Teens,28.21,PlayStation,No,EA Sports,Epic Games,2016,RPG,No,48.7,Low,Average,Poor,"Great game, but the graphics could be better.",Offline,8
2472,3,Animal Crossing: New Horizons,21.3,Teens,30.64,Mobile,Yes,Capcom,Epic Games,2018,Simulation,Yes,20.0,High,Excellent,Poor,"Great game, but too many bugs.",Online,8
720,39,The Witcher 3: Wild Hunt,29.9,All Ages,49.84,Nintendo Switch,Yes,Bungie,Capcom,2020,Action,Yes,16.0,Low,Average,Average,"Solid game, but the graphics could be better.",Online,8
1236,31,Street Fighter V,44.8,Teens,58.56,Xbox,No,CD Projekt Red,Activision,2014,Puzzle,No,47.3,High,Poor,Average,"Amazing game, but too many bugs.",Online,10
563,6,Counter-Strike: Global Offensive,36.6,Kids,58.38,Mobile,No,Epic Games,Capcom,2022,Fighting,No,22.8,Low,Good,Poor,"Great game, but the graphics could be better.",Online,5
983,12,Grand Theft Auto V,27.0,Kids,53.49,Nintendo Switch,Yes,Epic Games,Square Enix,2021,Action,No,7.0,Ultra,Poor,Poor,"Disappointing game, but the graphics could be better.",Offline,8
2967,11,Ghost of Tsushima,24.9,Teens,20.06,Nintendo Switch,Yes,Game Freak,Activision,2021,Shooter,No,44.5,Ultra,Average,Excellent,"Solid game, but the gameplay is amazing.",Offline,6
2336,14,Half-Life: Alyx,34.7,Kids,45.97,Mobile,No,CD Projekt Red,Electronic Arts,2018,Sports,Yes,32.5,Medium,Poor,Excellent,"Disappointing game, but too many bugs.",Online,4
425,6,Counter-Strike: Global Offensive,31.6,All Ages,40.92,PlayStation,Yes,Game Freak,Epic Games,2017,RPG,Yes,43.6,Ultra,Average,Good,"Great game, but the gameplay is amazing.",Offline,7
554,23,Pillars of Eternity II: Deadfire,19.1,All Ages,25.59,Mobile,Yes,CD Projekt Red,Valve,2014,Fighting,Yes,24.7,Medium,Average,Good,"Amazing game, but the graphics could be better.",Offline,2
759,28,Sid Meier’s Civilization VI,37.6,Adults,42.25,Xbox,Yes,EA Sports,Capcom,2016,RPG,No,48.8,High,Poor,Poor,"Amazing game, but the graphics could be better.",Online,1
1731,14,Half-Life: Alyx,17.3,Kids,26.71,PC,No,Valve,Capcom,2012,Simulation,Yes,8.6,Medium,Poor,Average,"Disappointing game, but the gameplay is amazing.",Online,1
244,12,Grand Theft Auto V,34.7,All Ages,57.29,Mobile,No,Valve,Capcom,2022,Shooter,No,21.5,Medium,Good,Good,"Solid game, but the graphics could be better.",Online,7
1358,25,Portal 2,23.4,Adults,32.8,PlayStation,Yes,EA Sports,Electronic Arts,2022,Adventure,No,20.0,Ultra,Good,Excellent,"Disappointing game, but the graphics could be better.",Offline,3
2376,29,Spelunky 2,17.3,Adults,33.15,PlayStation,Yes,Epic Games,Innersloth,2023,Fighting,Yes,7.8,Low,Average,Average,"Great game, but the graphics could be better.",Online,2
2763,35,Tetris,37.3,All Ages,48.17,PC,No,Game Freak,Take-Two Interactive,2018,Sports,No,49.8,High,Excellent,Average,"Disappointing game, but the gameplay is amazing.",Offline,5
1130,40,Tomb Raider (2013),40.7,Adults,59.72,Mobile,No,EA Sports,Innersloth,2012,RPG,Yes,29.9,Low,Average,Excellent,"Great game, but too many bugs.",Offline,5
1786,10,Fortnite,37.4,All Ages,55.17,PlayStation,No,Nintendo,Electronic Arts,2017,Puzzle,No,34.9,Low,Good,Good,"Disappointing game, but the graphics could be better.",Offline,4
1911,36,The Elder Scrolls V: Skyrim,25.9,Adults,33.94,Mobile,Yes,Game Freak,Epic Games,2021,RPG,Yes,26.1,High,Poor,Excellent,"Disappointing game, but too many bugs.",Offline,2
1963,20,Mario Kart 8 Deluxe,30.4,Adults,55.87,PC,No,Game Freak,Take-Two Interactive,2023,Puzzle,Yes,6.8,High,Excellent,Poor,"Great game, but too many bugs.",Offline,1
2849,3,Animal Crossing: New Horizons,27.0,Adults,40.2,PlayStation,Yes,Epic Games,Activision,2017,Puzzle,No,21.0,Medium,Good,Excellent,"Great game, but the graphics could be better.",Offline,8
1189,9,Fall Guys,12.7,Adults,22.24,Nintendo Switch,Yes,Valve,Nintendo,2015,Adventure,Yes,5.7,High,Excellent,Excellent,"Disappointing game, but too many bugs.",Online,4
1870,34,Tekken 7,37.8,Adults,58.73,Mobile,Yes,Game Freak,Innersloth,2015,Fighting,No,24.8,High,Excellent,Good,"Solid game, but the graphics could be better.",Online,4
2679,32,Super Mario Odyssey,37.7,Kids,47.83,PlayStation,Yes,EA Sports,Electronic Arts,2021,Action,Yes,51.9,Low,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,8
2010,22,Overwatch 2,17.4,All Ages,26.92,Nintendo Switch,Yes,Nintendo,Activision,2013,Strategy,No,17.0,Low,Excellent,Poor,"Disappointing game, but the graphics could be better.",Online,1
1081,13,Hades,19.9,Kids,24.31,Xbox,Yes,Epic Games,Valve,2014,Simulation,No,29.1,Medium,Poor,Poor,"Solid game, but the graphics could be better.",Online,6
960,18,Kingdom Hearts III,26.6,All Ages,40.07,Nintendo Switch,Yes,Innersloth,Take-Two Interactive,2023,Adventure,Yes,24.3,Ultra,Good,Excellent,"Solid game, but the gameplay is amazing.",Online,4
